Phase,Day,Timestep,Age,IncomeBracket,HouseholdSize,MaritalStatus,EmploymentStatus,Gender,LoyaltyType,LoyaltyFirm,LoyaltyStrength
run,0,0,43,50k-100k,2,Divorced,Employed,Female,Returning,Firm1,0.9765376448631287
run,0,0,44,<50k,3,Single,Employed,Female,New,,0.0
run,0,0,26,50k-100k,1,Married,Employed,Male,New,,0.0
run,0,0,37,50k-100k,2,Single,Employed,Male,Returning,Firm2,0.7902852296829224
run,0,0,29,200k+,3,Divorced,Employed,Female,Returning,Firm1,0.6199966073036194
run,0,0,47,200k+,3,Married,Unemployed,Male,New,,0.0
run,0,0,37,50k-100k,1,Married,Employed,Male,Returning,Firm1,0.5196576714515686
run,0,0,55,<50k,1,Single,Employed,Male,Returning,Firm2,0.9752007126808167
run,0,0,34,50k-100k,4,Married,Employed,Female,Returning,Firm2,0.6742520928382874
run,0,0,60,<50k,1,Married,Employed,Male,New,,0.0
run,0,0,18,100k-200k,1,Divorced,Student,Female,Returning,Firm2,0.9031418561935425
run,0,0,40,50k-100k,1,Single,Employed,Female,New,,0.0
run,0,0,32,<50k,1,Divorced,Employed,Male,Returning,Firm2,0.9819024205207825
run,0,0,49,50k-100k,2,Single,Employed,Female,New,,0.0
run,0,0,52,100k-200k,1,Married,Employed,Female,Returning,Firm2,0.8834797143936157
run,0,0,25,<50k,2,Single,Employed,Female,Returning,Firm1,0.9512580037117004
run,0,0,46,<50k,2,Married,Employed,Female,New,,0.0
run,0,0,58,50k-100k,2,Single,Employed,Male,Returning,Firm2,0.5092788338661194
run,0,0,44,<50k,1,Single,Employed,Female,New,,0.0
run,0,0,34,50k-100k,1,Married,Employed,Female,New,,0.0
run,0,0,52,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.4111953675746918
run,0,0,43,<50k,3,Married,Employed,Male,Returning,Firm1,0.8082659244537354
run,0,0,47,<50k,2,Single,Employed,Female,New,,0.0
run,0,0,21,50k-100k,1,Married,Student,Female,Returning,Firm1,0.40351253747940063
run,0,0,43,200k+,1,Married,Employed,Female,Returning,Firm1,0.9754399657249451
run,0,0,28,50k-100k,2,Single,Employed,Female,Returning,Firm1,0.6060261726379395
run,0,0,39,100k-200k,1,Single,Employed,Female,New,,0.0
run,0,0,52,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.7194933295249939
run,0,0,18,<50k,1,Married,Employed,Female,Returning,Firm2,0.861928403377533
run,0,0,26,100k-200k,2,Single,Employed,Male,Returning,Firm2,0.41418135166168213
run,0,0,35,50k-100k,4,Married,Employed,Male,Returning,Firm1,0.7231054306030273
run,0,0,42,100k-200k,3,Married,Employed,Female,Returning,Firm2,0.8974586129188538
run,0,0,42,100k-200k,3,Married,Unemployed,Male,Returning,Firm2,0.6964545249938965
run,0,0,35,<50k,1,Single,Employed,Female,New,,0.0
run,0,0,29,50k-100k,5,Married,Employed,Male,Returning,Firm1,0.9916160106658936
run,0,0,38,50k-100k,3,Married,Employed,Male,Returning,Firm2,0.8237153887748718
run,0,0,24,<50k,1,Single,Employed,Male,Returning,Firm2,0.4195089042186737
run,0,0,25,50k-100k,2,Single,Employed,Female,New,,0.0
run,0,0,40,100k-200k,1,Single,Employed,Female,New,,0.0
run,0,0,46,<50k,3,Single,Employed,Male,Returning,Firm1,0.872626781463623
run,0,0,29,200k+,3,Single,Employed,Female,Returning,Firm2,0.46641722321510315
run,0,0,27,50k-100k,1,Single,Employed,Female,Returning,Firm2,0.5612137913703918
run,0,0,60,<50k,1,Married,Employed,Female,Returning,Firm2,0.8918135762214661
run,0,0,36,200k+,2,Married,Employed,Female,Returning,Firm1,0.45789915323257446
run,0,0,47,<50k,2,Single,Employed,Female,Returning,Firm2,0.5494523644447327
run,0,0,36,<50k,3,Married,Employed,Male,Returning,Firm2,0.653251588344574
run,0,0,52,<50k,2,Single,Employed,Female,New,,0.0
run,0,0,34,100k-200k,1,Single,Employed,Male,Returning,Firm2,0.6800456643104553
run,0,0,54,<50k,1,Married,Employed,Male,Returning,Firm2,0.6382039189338684
run,0,0,38,<50k,1,Single,Employed,Female,Returning,Firm1,0.6080300211906433
run,0,0,52,<50k,1,Married,Employed,Male,Returning,Firm1,0.6697410345077515
run,0,0,35,200k+,2,Single,Employed,Male,New,,0.0
run,0,0,42,100k-200k,2,Married,Employed,Female,Returning,Firm1,0.8049534559249878
run,0,0,25,<50k,1,Single,Employed,Female,New,,0.0
run,0,0,36,<50k,1,Divorced,Employed,Female,New,,0.0
run,0,0,18,50k-100k,1,Married,Student,Male,New,,0.0
run,0,0,48,50k-100k,1,Single,Employed,Female,Returning,Firm2,0.4200543165206909
run,0,0,60,100k-200k,3,Married,Employed,Male,Returning,Firm2,0.8857412934303284
run,0,0,34,50k-100k,3,Single,Employed,Male,Returning,Firm2,0.6955204010009766
run,0,0,52,50k-100k,5,Married,Employed,Female,New,,0.0
run,0,0,56,50k-100k,6,Single,Employed,Male,Returning,Firm2,0.590828537940979
run,0,0,52,200k+,1,Divorced,Employed,Female,Returning,Firm1,0.650594174861908
run,0,0,52,200k+,3,Divorced,Employed,Female,Returning,Firm1,0.7935874462127686
run,0,0,27,<50k,3,Married,Employed,Male,Returning,Firm2,0.8911415338516235
run,0,0,48,<50k,1,Divorced,Employed,Female,Returning,Firm1,0.6079928278923035
run,0,0,31,100k-200k,3,Single,Employed,Female,Returning,Firm1,0.4478203058242798
run,0,0,36,100k-200k,2,Single,Employed,Female,New,,0.0
run,0,0,22,50k-100k,4,Single,Employed,Male,New,,0.0
run,0,0,27,100k-200k,3,Single,Employed,Female,Returning,Firm1,0.696837842464447
run,0,0,51,50k-100k,3,Married,Employed,Male,New,,0.0
run,0,0,37,100k-200k,1,Married,Employed,Male,Returning,Firm1,0.40590545535087585
run,0,0,18,100k-200k,2,Married,Employed,Female,New,,0.0
run,0,0,29,<50k,3,Married,Employed,Female,Returning,Firm2,0.9185628294944763
run,0,0,48,<50k,1,Married,Employed,Male,Returning,Firm1,0.43196165561676025
run,0,0,30,200k+,4,Single,Employed,Female,Returning,Firm1,0.6379593014717102
run,0,0,37,50k-100k,1,Married,Employed,Male,Returning,Firm1,0.4360174238681793
run,0,0,45,<50k,2,Married,Unemployed,Female,New,,0.0
run,0,0,43,50k-100k,3,Single,Employed,Male,Returning,Firm2,0.5833747982978821
run,0,0,49,<50k,1,Divorced,Employed,Female,Returning,Firm1,0.9521715641021729
run,0,0,36,200k+,1,Single,Employed,Male,Returning,Firm2,0.8635950684547424
run,0,0,43,100k-200k,1,Single,Employed,Female,New,,0.0
run,0,0,45,200k+,3,Single,Employed,Male,Returning,Firm2,0.5993350744247437
run,0,0,21,50k-100k,1,Single,Student,Male,Returning,Firm1,0.5705239772796631
run,0,0,19,100k-200k,3,Divorced,Student,Female,Returning,Firm1,0.6336429119110107
run,0,0,30,50k-100k,1,Married,Employed,Male,New,,0.0
run,0,0,43,50k-100k,1,Divorced,Employed,Female,Returning,Firm1,0.7480871081352234
run,0,0,56,<50k,5,Married,Employed,Female,Returning,Firm2,0.9161619544029236
run,0,0,49,<50k,4,Married,Employed,Male,Returning,Firm1,0.5653257966041565
run,0,0,48,50k-100k,1,Divorced,Employed,Male,Returning,Firm2,0.6548895239830017
run,0,0,25,50k-100k,2,Single,Employed,Female,New,,0.0
run,0,0,31,<50k,2,Married,Unemployed,Female,New,,0.0
run,0,0,25,200k+,4,Single,Employed,Female,Returning,Firm2,0.9689637422561646
run,0,0,20,50k-100k,1,Married,Student,Male,New,,0.0
run,0,0,25,50k-100k,1,Married,Employed,Male,New,,0.0
run,0,0,18,50k-100k,1,Single,Student,Male,Returning,Firm2,0.7903140187263489
run,0,0,20,50k-100k,3,Divorced,Student,Male,Returning,Firm1,0.6438883543014526
run,0,0,46,50k-100k,1,Single,Employed,Male,New,,0.0
run,0,0,37,100k-200k,1,Divorced,Employed,Male,Returning,Firm2,0.7548856139183044
run,0,0,35,<50k,1,Single,Employed,Male,Returning,Firm1,0.7946352362632751
run,0,0,32,200k+,1,Married,Employed,Female,New,,0.0
run,0,0,36,50k-100k,4,Single,Employed,Female,Returning,Firm1,0.8621513247489929
run,0,0,53,50k-100k,1,Married,Employed,Female,Returning,Firm1,0.8818414807319641
run,0,0,29,50k-100k,1,Married,Employed,Male,New,,0.0
run,0,0,36,50k-100k,1,Single,Unemployed,Female,Returning,Firm2,0.7724667191505432
run,0,0,39,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.7956422567367554
run,0,0,50,100k-200k,1,Married,Employed,Female,Returning,Firm1,0.6051438450813293
run,0,0,46,<50k,3,Married,Employed,Male,New,,0.0
run,0,0,33,200k+,2,Single,Unemployed,Female,Returning,Firm2,0.9302552938461304
run,0,0,51,50k-100k,2,Single,Employed,Female,New,,0.0
run,0,0,57,50k-100k,1,Single,Employed,Female,Returning,Firm2,0.9080542922019958
run,0,0,45,100k-200k,1,Single,Employed,Female,Returning,Firm2,0.8371204137802124
run,0,0,72,50k-100k,1,Single,Employed,Female,Returning,Firm1,0.9260810613632202
run,0,0,26,<50k,1,Single,Employed,Male,New,,0.0
run,0,0,27,50k-100k,2,Single,Employed,Female,New,,0.0
run,0,0,21,100k-200k,2,Single,Employed,Male,Returning,Firm2,0.8588619828224182
run,0,0,47,<50k,1,Single,Employed,Male,New,,0.0
run,0,0,33,100k-200k,1,Divorced,Employed,Female,New,,0.0
run,0,0,50,100k-200k,3,Single,Employed,Male,Returning,Firm1,0.6748926639556885
run,0,0,18,100k-200k,3,Single,Employed,Male,New,,0.0
run,0,0,30,<50k,1,Married,Employed,Female,Returning,Firm1,0.6282275319099426
run,0,0,52,200k+,1,Married,Employed,Female,Returning,Firm1,0.5707923769950867
run,0,0,44,50k-100k,3,Single,Employed,Male,New,,0.0
run,0,0,23,50k-100k,6,Single,Employed,Female,Returning,Firm1,0.8328476548194885
run,0,0,34,<50k,2,Married,Employed,Female,Returning,Firm1,0.8917838931083679
run,0,0,31,50k-100k,5,Single,Employed,Male,Returning,Firm2,0.9633422493934631
run,0,0,47,50k-100k,4,Divorced,Employed,Male,New,,0.0
run,0,0,41,50k-100k,2,Single,Unemployed,Male,Returning,Firm1,0.9811549186706543
run,0,0,18,50k-100k,2,Single,Employed,Male,Returning,Firm1,0.9328247904777527
run,0,0,54,100k-200k,1,Married,Unemployed,Male,New,,0.0
run,0,0,49,50k-100k,1,Single,Employed,Female,Returning,Firm1,0.645867645740509
run,0,0,35,100k-200k,2,Single,Employed,Male,Returning,Firm1,0.5941241383552551
run,0,0,42,<50k,2,Single,Employed,Male,New,,0.0
run,0,0,50,200k+,2,Single,Employed,Female,New,,0.0
run,0,0,40,50k-100k,1,Single,Employed,Male,Returning,Firm2,0.4074413776397705
run,0,0,33,50k-100k,1,Divorced,Employed,Female,New,,0.0
run,0,0,34,50k-100k,2,Single,Employed,Female,Returning,Firm1,0.9410443305969238
run,0,0,23,<50k,2,Single,Employed,Male,New,,0.0
run,0,0,23,50k-100k,1,Single,Unemployed,Female,New,,0.0
run,0,0,39,50k-100k,2,Divorced,Employed,Male,Returning,Firm1,0.8472357988357544
run,0,0,30,200k+,2,Married,Employed,Female,New,,0.0
run,0,0,41,200k+,6,Single,Employed,Male,Returning,Firm1,0.6368885636329651
run,0,0,37,50k-100k,2,Single,Employed,Male,Returning,Firm2,0.8068540692329407
run,0,0,34,50k-100k,2,Single,Employed,Female,New,,0.0
run,0,0,46,100k-200k,3,Married,Employed,Male,New,,0.0
run,0,0,29,50k-100k,2,Married,Employed,Male,Returning,Firm1,0.6379730701446533
run,0,0,18,50k-100k,3,Single,Employed,Male,New,,0.0
run,0,0,30,<50k,1,Single,Employed,Male,New,,0.0
run,0,0,30,200k+,3,Single,Employed,Male,Returning,Firm1,0.8353261351585388
run,0,0,36,100k-200k,3,Married,Employed,Male,Returning,Firm2,0.9744678735733032
run,0,0,44,<50k,3,Single,Employed,Male,Returning,Firm1,0.5064341425895691
run,0,0,28,50k-100k,1,Married,Employed,Male,Returning,Firm2,0.6058403849601746
run,0,0,33,200k+,1,Single,Employed,Male,Returning,Firm1,0.47484487295150757
run,0,0,30,100k-200k,2,Single,Employed,Female,Returning,Firm1,0.7264463305473328
run,0,0,18,200k+,3,Single,Student,Female,New,,0.0
run,0,0,35,50k-100k,1,Single,Employed,Female,Returning,Firm2,0.9508626461029053
run,0,0,44,100k-200k,2,Single,Unemployed,Female,Returning,Firm1,0.8915162682533264
run,0,0,18,50k-100k,6,Married,Student,Female,Returning,Firm1,0.4756123721599579
run,0,0,27,<50k,1,Married,Employed,Female,New,,0.0
run,0,0,25,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.9556398391723633
run,0,0,29,100k-200k,2,Single,Employed,Female,Returning,Firm2,0.5602094531059265
run,0,0,35,50k-100k,1,Married,Employed,Female,New,,0.0
run,0,0,49,<50k,2,Divorced,Employed,Male,Returning,Firm2,0.67630535364151
run,0,0,35,200k+,3,Single,Unemployed,Female,Returning,Firm2,0.5552497506141663
run,0,0,35,200k+,1,Divorced,Employed,Male,New,,0.0
run,0,0,26,<50k,3,Single,Employed,Male,New,,0.0
run,0,0,22,50k-100k,3,Single,Employed,Female,New,,0.0
run,0,0,40,100k-200k,5,Married,Employed,Male,Returning,Firm2,0.8404372334480286
run,0,0,53,100k-200k,4,Single,Employed,Female,Returning,Firm1,0.9587669372558594
run,0,0,46,<50k,1,Single,Employed,Male,New,,0.0
run,0,0,43,50k-100k,1,Single,Employed,Male,Returning,Firm2,0.4320959448814392
run,0,0,33,200k+,2,Married,Employed,Female,New,,0.0
run,0,0,26,<50k,1,Single,Employed,Female,Returning,Firm1,0.7396457195281982
run,0,0,39,50k-100k,2,Single,Employed,Male,Returning,Firm1,0.9594367742538452
run,0,0,57,100k-200k,1,Married,Employed,Male,New,,0.0
run,0,0,18,50k-100k,1,Single,Student,Female,New,,0.0
run,0,0,48,50k-100k,3,Single,Employed,Male,Returning,Firm1,0.6960033178329468
run,0,0,23,<50k,2,Single,Employed,Male,Returning,Firm2,0.5318825840950012
run,0,0,62,100k-200k,2,Single,Employed,Female,New,,0.0
run,0,0,39,200k+,2,Married,Employed,Male,Returning,Firm1,0.9322250485420227
run,0,0,25,50k-100k,3,Single,Unemployed,Female,Returning,Firm2,0.7447759509086609
run,0,0,25,50k-100k,1,Divorced,Employed,Male,New,,0.0
run,0,0,23,100k-200k,1,Married,Employed,Female,New,,0.0
run,0,0,36,100k-200k,4,Married,Employed,Female,New,,0.0
run,0,0,44,200k+,6,Single,Employed,Female,Returning,Firm1,0.6996323466300964
run,0,0,38,50k-100k,1,Divorced,Unemployed,Male,Returning,Firm2,0.9115198254585266
run,0,0,20,100k-200k,1,Single,Student,Male,Returning,Firm2,0.7947052121162415
run,0,0,46,50k-100k,2,Single,Employed,Male,Returning,Firm1,0.45688596367836
run,0,0,40,<50k,3,Divorced,Employed,Female,New,,0.0
run,0,0,58,<50k,2,Married,Employed,Female,New,,0.0
run,0,0,21,50k-100k,4,Single,Student,Female,Returning,Firm1,0.77533358335495
run,0,0,25,100k-200k,1,Married,Employed,Female,Returning,Firm2,0.5536916255950928
run,0,0,61,200k+,2,Married,Employed,Female,New,,0.0
run,0,0,18,100k-200k,1,Married,Student,Female,Returning,Firm2,0.5067477822303772
run,0,0,30,100k-200k,2,Married,Employed,Male,New,,0.0
run,0,0,21,<50k,1,Single,Student,Female,Returning,Firm2,0.8954875469207764
run,0,0,31,100k-200k,3,Single,Employed,Female,New,,0.0
run,0,0,31,50k-100k,4,Single,Employed,Male,Returning,Firm1,0.7156350612640381
run,0,0,46,50k-100k,1,Single,Unemployed,Male,Returning,Firm1,0.658764123916626
run,0,0,48,<50k,6,Married,Employed,Male,Returning,Firm2,0.7662855982780457
run,0,0,39,<50k,2,Single,Employed,Female,Returning,Firm1,0.9608491063117981
run,0,0,47,<50k,1,Married,Unemployed,Male,Returning,Firm1,0.4963998794555664
run,0,0,29,100k-200k,3,Single,Employed,Female,Returning,Firm2,0.9460088610649109
run,0,0,50,100k-200k,1,Single,Employed,Male,New,,0.0
run,0,0,26,200k+,1,Single,Employed,Male,New,,0.0
run,0,0,40,50k-100k,1,Married,Employed,Male,Returning,Firm2,0.5597758889198303
run,0,0,47,50k-100k,1,Single,Employed,Male,New,,0.0
run,0,0,41,100k-200k,3,Single,Employed,Male,Returning,Firm1,0.6109998226165771
run,0,0,34,<50k,5,Married,Employed,Female,New,,0.0
run,0,0,47,50k-100k,1,Married,Employed,Female,Returning,Firm1,0.4083820879459381
run,0,0,56,<50k,4,Single,Employed,Female,Returning,Firm1,0.7864982485771179
run,0,0,29,100k-200k,1,Single,Employed,Female,Returning,Firm2,0.7243483662605286
run,0,0,18,<50k,1,Single,Student,Female,Returning,Firm1,0.8102543354034424
run,0,0,40,50k-100k,2,Married,Unemployed,Male,Returning,Firm2,0.7209571003913879
run,0,0,53,50k-100k,2,Divorced,Employed,Female,Returning,Firm1,0.600459635257721
run,0,0,29,50k-100k,1,Married,Employed,Male,New,,0.0
run,0,0,40,50k-100k,4,Divorced,Employed,Male,Returning,Firm1,0.9899677634239197
run,0,0,26,50k-100k,1,Married,Employed,Female,Returning,Firm2,0.5429382920265198
run,0,0,58,<50k,3,Divorced,Unemployed,Male,Returning,Firm2,0.6597575545310974
run,0,0,36,200k+,3,Married,Employed,Female,Returning,Firm2,0.5528466701507568
run,0,0,55,200k+,1,Single,Employed,Male,New,,0.0
run,0,0,18,<50k,2,Divorced,Student,Male,New,,0.0
run,0,0,33,100k-200k,3,Single,Employed,Male,Returning,Firm2,0.9802946448326111
run,0,0,48,200k+,1,Single,Employed,Female,Returning,Firm2,0.6861746907234192
run,0,0,55,200k+,3,Single,Employed,Male,Returning,Firm2,0.9322315454483032
run,0,0,35,<50k,5,Single,Unemployed,Female,New,,0.0
run,0,0,35,<50k,1,Single,Employed,Male,New,,0.0
run,0,0,51,<50k,2,Married,Employed,Male,New,,0.0
run,0,0,31,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.5794386863708496
run,0,0,18,50k-100k,1,Single,Student,Female,Returning,Firm1,0.5875952243804932
run,0,0,36,<50k,1,Single,Employed,Female,Returning,Firm1,0.6877504587173462
run,0,0,22,50k-100k,2,Divorced,Employed,Male,Returning,Firm1,0.7243666648864746
run,0,0,29,50k-100k,1,Single,Employed,Female,New,,0.0
run,0,0,57,<50k,1,Single,Employed,Female,Returning,Firm2,0.8844632506370544
run,0,0,36,100k-200k,2,Married,Employed,Male,Returning,Firm1,0.7978034019470215
run,0,0,31,50k-100k,1,Divorced,Unemployed,Male,New,,0.0
run,0,0,61,<50k,1,Married,Employed,Male,Returning,Firm2,0.7526839375495911
run,0,0,45,50k-100k,3,Single,Employed,Female,New,,0.0
run,0,0,40,<50k,1,Divorced,Employed,Female,Returning,Firm1,0.5685389637947083
run,0,0,18,50k-100k,1,Married,Employed,Male,New,,0.0
run,0,0,40,50k-100k,3,Single,Employed,Male,New,,0.0
run,0,0,49,200k+,1,Single,Employed,Female,Returning,Firm1,0.41509363055229187
run,0,0,28,50k-100k,3,Single,Employed,Female,Returning,Firm1,0.7400945425033569
run,0,0,32,<50k,1,Single,Employed,Male,Returning,Firm2,0.8991258144378662
run,0,0,36,200k+,1,Married,Employed,Male,Returning,Firm1,0.5560004115104675
run,0,0,50,200k+,1,Married,Unemployed,Male,Returning,Firm2,0.49535495042800903
run,0,0,28,<50k,1,Single,Employed,Male,New,,0.0
run,0,0,39,50k-100k,1,Single,Employed,Male,Returning,Firm2,0.48486167192459106
run,0,0,65,100k-200k,1,Single,Employed,Male,Returning,Firm2,0.41809383034706116
run,0,0,65,50k-100k,4,Single,Retired,Female,New,,0.0
run,0,0,18,200k+,1,Single,Student,Female,New,,0.0
run,0,0,21,<50k,4,Single,Student,Male,New,,0.0
run,0,0,39,<50k,3,Divorced,Employed,Female,Returning,Firm2,0.8666660189628601
run,0,0,40,50k-100k,1,Divorced,Unemployed,Female,Returning,Firm2,0.8125600218772888
run,0,0,27,<50k,2,Married,Employed,Female,Returning,Firm2,0.8554589748382568
run,0,0,28,100k-200k,1,Divorced,Employed,Male,New,,0.0
run,0,0,29,<50k,3,Single,Unemployed,Female,Returning,Firm1,0.8142414093017578
run,0,0,26,100k-200k,2,Single,Employed,Female,Returning,Firm2,0.548987090587616
run,0,0,46,50k-100k,1,Divorced,Employed,Male,Returning,Firm2,0.605850875377655
run,0,0,30,50k-100k,1,Single,Employed,Male,Returning,Firm2,0.7057679295539856
run,0,0,29,50k-100k,1,Single,Employed,Female,New,,0.0
run,0,0,37,50k-100k,4,Single,Employed,Female,Returning,Firm1,0.8901754021644592
run,0,0,57,50k-100k,2,Married,Employed,Male,New,,0.0
run,0,0,36,50k-100k,1,Married,Employed,Female,Returning,Firm1,0.6284204125404358
run,0,0,22,50k-100k,1,Single,Employed,Female,Returning,Firm2,0.8364525437355042
run,0,0,35,<50k,1,Single,Employed,Female,New,,0.0
run,0,0,48,200k+,1,Divorced,Employed,Male,New,,0.0
run,0,0,42,<50k,3,Single,Employed,Male,New,,0.0
run,0,0,32,100k-200k,4,Married,Employed,Male,Returning,Firm2,0.5584824085235596
run,0,0,35,50k-100k,2,Single,Employed,Male,Returning,Firm1,0.8551267385482788
run,0,0,53,200k+,3,Single,Employed,Male,New,,0.0
run,0,0,18,50k-100k,1,Single,Employed,Female,New,,0.0
run,0,0,21,200k+,1,Divorced,Employed,Male,Returning,Firm2,0.8225788474082947
run,0,0,36,50k-100k,3,Single,Employed,Female,Returning,Firm2,0.6617571711540222
run,0,0,18,200k+,2,Single,Student,Male,Returning,Firm2,0.48231250047683716
run,0,0,57,50k-100k,4,Single,Employed,Male,Returning,Firm1,0.6381981372833252
run,0,0,18,100k-200k,3,Married,Student,Male,New,,0.0
run,0,0,36,50k-100k,3,Married,Employed,Female,New,,0.0
run,0,0,43,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.718058168888092
run,0,0,45,100k-200k,1,Divorced,Employed,Male,New,,0.0
run,0,0,30,50k-100k,1,Single,Unemployed,Female,New,,0.0
run,0,0,40,50k-100k,1,Married,Employed,Female,New,,0.0
run,0,0,35,<50k,2,Married,Employed,Male,Returning,Firm2,0.7933213710784912
run,0,0,33,50k-100k,2,Single,Employed,Male,New,,0.0
run,0,0,40,100k-200k,1,Single,Employed,Female,Returning,Firm1,0.6987943053245544
run,0,0,37,50k-100k,4,Divorced,Employed,Male,Returning,Firm1,0.5575729012489319
run,0,0,30,50k-100k,1,Single,Employed,Male,New,,0.0
run,0,0,24,50k-100k,1,Single,Employed,Female,New,,0.0
run,0,0,18,<50k,2,Single,Student,Female,New,,0.0
run,0,0,18,50k-100k,3,Married,Employed,Female,Returning,Firm2,0.733583390712738
run,0,0,22,50k-100k,2,Single,Employed,Female,Returning,Firm2,0.6205742359161377
run,0,0,50,200k+,2,Single,Employed,Female,New,,0.0
run,0,0,33,100k-200k,4,Married,Employed,Male,Returning,Firm1,0.7244018316268921
run,0,0,40,100k-200k,2,Single,Employed,Female,Returning,Firm2,0.6161007881164551
run,0,0,33,50k-100k,1,Single,Employed,Male,Returning,Firm1,0.7954878807067871
